location_type,stop_id,stop_lat,stop_lon,parent_station,stop_name,stop_code,stop_timezone,preferred,stop_url,wheelchair_boarding,stop_desc,zone_id
0,94258,43.832027,-79.006173,,Dreyer Westbound @ Clements,94258,,2,,2,,
0,94260,43.83038,-78.992901,,Range Line Eastbound @ Maple,94260,,2,,2,,
0,94263,43.843818,-79.018779,,Bayly Eastbound @ Harwood,94263,,2,,2,,
0,94264,43.941505,-78.839898,,Taunton Eastbound @ Grandview,94264,,2,,1,,
0,94265,43.941894,-78.839279,,Taunton Westbound @ Grandview,94265,,2,,1,,
0,94266,43.943927,-78.830505,,Taunton Westbound @ Townline,94266,,2,,1,,
0,94267,43.944773,-78.830057,,Townline Northbound @ Taunton,94267,,2,,2,,
0,94268,43.957312,-78.835685,,Townline Northbound @ Woodstream,94268,,2,,2,,
0,94269,43.957856,-78.836065,,Townline Southbound @ Woodstream,94269,,2,,2,,
0,94270,44.11026,-79.11048,,Nelkydd Northbound @ Planks,94270,,2,,2,,
0,94271,43.9584248056271,-78.8505766073314,,Conlin Westbound @ Coppermine,94271,,2,,2,,
0,94272,43.95897397115791,-78.8474985254163,,Conlin Eastbound @ Grandview,94272,,2,,2,,
0,94273,43.77474773,-79.2519259,,Bushby Westbound @ McCowan,94273,,2,,2,,
0,944,43.88983507,-78.881804,,Stevenson Northbound @ Cartier (North side stop),944,,2,,1,,
0,9473,43.7866837,-79.188152,,Ellesmere Westbound @ Military Trail,9473,,2,,1,,
0,952,43.90700600000001,-78.889543,,Stevenson Southbound @ Marion,952,,2,,1,,
0,953,43.893374,-78.883644,,Stevenson Southbound @ King,953,,2,,1,,
0,955,43.89017014,-78.882155,,Southbound @ 104 Stevenson,955,,2,,1,,
0,958,43.8854908,-78.880117,,Stevenson Southbound @ Gibb,958,,2,,1,,
0,959,43.88086100000001,-78.877979,,Stevenson Southbound @ Laval,959,,1,,1,,
0,963,43.859104,-78.85776,,Phillip Murray Eastbound @ Park,963,,2,,1,,
0,970,43.85932600000001,-78.857453,,Phillip Murray Westbound @ Park,970,,2,,1,,
0,973,43.85493300000001,-78.874097,,Phillip Murray Westbound @ Skae,973,,2,,2,,
0,984,43.857059,-78.85286,,Lakeview Westbound @ Lakemount,984,,2,,1,,
0,985,43.856405,-78.855793,,Lakeview Westbound @ Park,985,,2,,1,,
0,987,43.864875,-78.8492,,Cedar Northbound @ Banff,987,,2,,1,,
0,988,43.867212,-78.850005,,Cedar Northbound @ Killarney,988,,2,,1,,
0,989,43.86968,-78.851091,,Cedar Northbound @ Wentworth,989,,2,,1,,
0,990,43.868657,-78.853995,,Oxford Southbound @ Calvert,990,,2,,1,,
0,991,43.867666,-78.853571,,Oxford Southbound @ Chandos,991,,2,,1,,
0,992,43.86448,-78.8526593,,Oxford Southbound @ Kinmount,992,,2,,1,,
0,993,43.862572,-78.85359099999998,,Oxford Southbound @ Dwight,993,,2,,1,,
0,994,43.86046419,-78.85287099999998,,Oxford Southbound @ Phillip Murray,994,,2,,1,,
0,995,43.86114517,-78.852973,,Oxford Northbound @ Emerald,995,,2,,1,,
0,996,43.862763,-78.853452,,Oxford Northbound @ Dwight,996,,2,,1,,
0,997,43.864934,-78.852459,,Oxford Northbound @ Venus,997,,2,,1,,
0,998,43.868849,-78.853952,,Oxford Northbound @ Wentworth,998,,2,,1,,
0,999,43.87028394,-78.854489,,Glen Northbound @ Porter,999,,2,,1,,
0,1000:1,43.87268331,-78.855412,,Glen Northbound @ Medina,1000,,2,,1,,
0,1001:1,43.87529628,-78.856489,,Northbound @ 825 Glen,1001,,2,,1,,
0,1002:1,43.875507,-78.858799,,Malaga Westbound @ Oxford,1002,,2,,1,,
0,1003:1,43.874698,-78.862502,,Malaga Westbound @ Park,1003,,1,,1,,
0,100:1,43.87593224,-78.961715,,McQuay Northbound @ Dundas,100,,2,,1,,
0,1014:1,43.87443,-78.863301,,Malaga Eastbound @ Park,1014,,2,,2,,
0,1015:1,43.875032,-78.86054799999998,,Malaga Eastbound @ Oxford (West side stop),1015,,2,,1,,
0,1016:1,43.875586,-78.857982,,Malaga Eastbound @ Oxford (East side stop),1016,,2,,1,,
0,1017:1,43.87507063000001,-78.85656,,Southbound @ 830 Glen,1017,,2,,1,,
0,1018:1,43.87281378,-78.855636,,Glen Southbound @ Medina,1018,,2,,1,,
0,1019:1,43.871258,-78.854967,,Glen Southbound @ Porter,1019,,2,,1,,
0,101:1,43.878431,-78.96314599999998,,McQuay Northbound @ Moonstone,101,,2,,1,,
0,1020:1,43.873007,-78.846475,,Wentworth Eastbound @ Ravine,1020,,2,,1,,
0,1023:1,43.872059,-78.841181,,Simcoe Southbound @ Ritson,1023,,2,,1,,
0,1024:1,43.870666,-78.8386,,Simcoe Southbound @ Wellington,1024,,2,,1,,
0,1025:1,43.86897900000001,-78.835431,,Simcoe Southbound @ Kawartha,1025,,2,,1,,
0,1027:1,43.863287,-78.82959099999998,,Westbound @ 60 Lakeview Park,1027,,2,,1,,
0,1029:1,43.861379,-78.836721,,Lakeview Park Westbound @ Ritson,1029,,2,,1,,
0,102:1,43.879593,-78.965224,,McQuay Northbound @ Kennett,102,,2,,1,,
0,1030:1,43.86425,-78.83846,,Valley Westbound @ Ritson,1030,,2,,1,,
0,1031:1,43.864094,-78.84241,,Phillip Murray Southbound @ Fundy,1031,,2,,1,,
0,1032:1,43.86300700000001,-78.84441,,Phillip Murray Southbound @ Scugog,1032,,2,,1,,
0,1033:1,43.86144322995122,-78.84781779532226,,Cedar Northbound @ Phillip Murray,1033,,2,,1,,
0,103:1,43.881326,-78.966408,,McQuay Northbound @ Balsdon,103,,2,,1,,
0,104:1,43.8836627,-78.9673866,,McQuay Northbound @ Bonacord,104,,2,,1,,
0,1052:1,43.867405,-78.899322,,Eastbound @ 1733 Victoria,1052,,1,,2,,
0,1053:1,43.8748675,-78.8787787,,Eastbound @ 555 Bloor,1053,,2,,1,,
0,1055:1,43.878406,-78.864296,,Eastbound @ 249 Bloor,1055,,2,,1,,
0,1056:1,43.879381,-78.860118,,Bloor Eastbound @ Oxford,1056,,2,,1,,
0,1057:1,43.880241,-78.856285,,Bloor Eastbound @ Simcoe,1057,,2,,1,,
0,1058:1,43.880885,-78.853414,,Bloor Eastbound @ Albert,1058,,2,,1,,
0,1059:1,43.8816337,-78.8499396,,Bloor Eastbound @ Merritt,1059,,2,,1,,
0,105:1,43.8852378,-78.968363,,McQuay Northbound @ Guthrie,105,,2,,1,,
0,1066:1,43.888433,-78.819826,,Eastbound @ 887 Bloor,1066,,2,,2,,
0,1067:1,43.889648,-78.813063,,Grandview Southbound @ Bloor (South side stop),1067,,2,,1,,
0,1068:1,43.88767,-78.810582,,Grandview Southbound @ Downview,1068,,2,,1,,
0,1069:1,43.88659650000001,-78.8095866,,Grandview Southbound @ Norman,1069,,2,,1,,
0,106:1,43.888336,-78.969264,,McQuay Northbound @ Renfield,106,,2,,1,,
0,1070:1,43.886499,-78.806985,,Grandview Eastbound @ Southdown,1070,,2,,1,,
0,1071:1,43.88752003,-78.80497908,,Townline Northbound @ Grandview,1071,,2,,1,,
0,107:1,43.89000200000001,-78.97109399999998,,McQuay Northbound @ Jacob,107,,2,,1,,
0,1080:1,43.888469,-78.820015,,Westbound @ 882 Bloor,1080,,2,,1,,
0,1083:1,43.885798,-78.83223599999998,,Bloor Westbound @ Farewell,1083,,2,,1,,
0,1084:1,43.885282,-78.83441,,Bloor Westbound @ Holland,1084,,2,,1,,
0,1088:1,43.881681,-78.85046,,Bloor Westbound @ Merritt,1088,,2,,1,,
0,1089:1,43.880638,-78.855267,,Bloor Westbound @ Simcoe,1089,,2,,1,,
0,108:1,43.889791,-78.97463999999998,,McQuay Westbound @ Muir,108,,2,,1,,
0,1090:1,43.8794327,-78.86027799999998,,Bloor Westbound @ Oxford,1090,,2,,1,,
0,1091:1,43.878553,-78.864334,,Bloor Westbound @ Park,1091,,2,,1,,
0,1096:1,43.874477,-78.845479,,Simcoe Northbound @ Wentworth,1096,,2,,1,,
0,1097:1,43.876246,-78.848778,,Simcoe Northbound @ Frank,1097,,2,,1,,
0,10:1,43.89754400000001,-78.93895,,Garden Northbound @ Bassett (South stop),10,,2,,1,,
0,1101:1,43.878222,-78.807633,,Eastbound @ 1189 Colonel Sam,1101,,2,,1,,
0,110:1,43.894933,-78.965943,,Country Lane Northbound @ Rossland,110,,2,,1,,
0,1118:1,43.884732,-78.83069399999998,,Farewell Southbound @ Bloor,1118,,2,,1,,
0,1119:1,43.881319,-78.829233,,Farewell Southbound @ Raleigh,1119,,1,,1,,
0,1120:1,43.8799536,-78.8286811,,Farewell Southbound @ Wentworth,1120,,2,,1,,
0,1132:1,43.887357,-78.869767,,Park Northbound @ Quebec,1132,,2,,2,,
0,1133:1,43.90656,-78.81421,,King Westbound @ Townline,1133,,1,,1,,
0,1134:1,43.906087,-78.818826,,King Westbound @ Athabasca,1134,,2,,1,,
0,1135:1,43.905816,-78.821771,,King Westbound @ Kingsway College,1135,,2,,1,,
0,1136:1,43.90592800000001,-78.827635,,King Westbound @ Keewatin,1136,,2,,1,,
0,1137:1,43.90541000000001,-78.829896,,King Westbound @ Melrose,1137,,2,,1,,
0,1138:1,43.905084,-78.834293,,Harmony Northbound @ King,1138,,1,,1,,
0,1139:1,43.907681,-78.835475,,Harmony Northbound @ Regent,1139,,2,,1,,
0,1140:1,43.908962,-78.836021,,Harmony Northbound @ Eastbourne,1140,,2,,1,,
0,1141:1,43.91195900000001,-78.837306,,Harmony Northbound @ Adelaide,1141,,1,,2,,
0,1142:1,43.917231,-78.839598,,Northbound @ 443 Harmony,1142,,2,,1,,
0,1143:1,43.933475,-78.84678599999998,,Harmony Northbound @ Swiss,1143,,2,,1,,
0,1144:1,43.935668,-78.847728,,Harmony Northbound @ Grand Ridge,1144,,2,,1,,
0,1145:1,43.91292,-78.83798,,Harmony Southbound @ Adelaide,1145,,1,,1,,
0,1146:1,43.90900100000001,-78.836235,,Harmony Southbound @ Eastbourne,1146,,2,,1,,
0,1147:1,43.907603,-78.835614,,Harmony Southbound @ Regent,1147,,2,,1,,
0,1148:1,43.904711,-78.83438599999998,,Harmony Southbound @ King,1148,,1,,1,,
0,1149:1,43.90330500000001,-78.833634,,Harmony Southbound @ Palace,1149,,2,,1,,
0,114:1,43.896118,-78.966829,,Country Lane Northbound @ Wetherburn,114,,2,,1,,
0,1150:1,43.901176,-78.83266999999998,,Harmony Southbound @ Hoskin,1150,,2,,1,,
0,1151:1,43.899357,-78.831854,,Southbound @ 188 Harmony,1151,,2,,2,,
0,1152:1,43.896955,-78.830782,,Harmony Southbound @ Florell,1152,,2,,1,,
0,1153:1,43.89775,-78.830938,,Harmony Northbound @ Old Harmony,1153,,2,,1,,
0,1154:1,43.899752,-78.831838,,Harmony Northbound @ Hoskin,1154,,2,,1,,
0,1155:1,43.90378813,-78.833706,,Harmony Northbound @ Palace,1155,,2,,2,,
0,1156:1,43.90424800000001,-78.835009,,King Westbound @ Harmony,1156,,1,,2,,
0,1157:1,43.90426723,-78.837534,,Bond Northbound @ Riverside,1157,,2,,1,,
0,1158:1,43.90453,-78.84238999999998,,Bond Westbound @ Claymore (East side stop),1158,,2,,1,,
0,1159:1,43.904135,-78.844005,,Bond Westbound @ Claymore (West side stop),1159,,1,,1,,
0,115:1,43.898544,-78.969667,,Country Lane Northbound @ Gartshore,115,,2,,1,,
0,1160:1,43.90335675,-78.847111,,Bond Westbound @ Cadillac,1160,,2,,1,,
0,1161:1,43.902664,-78.84988199999998,,Bond Westbound @ Patricia,1161,,2,,1,,
0,1162:1,43.901254,-78.85265699999998,,Bond Westbound @ Oshawa Boulevard,1162,,2,,1,,
0,1163:1,43.900548,-78.855176,,Bond Westbound @ Ritson,1163,,1,,1,,
0,1164:1,43.899252,-78.86069,,Bond Westbound @ Mary,1164,,2,,1,,
0,1165:1,43.89857640000001,-78.8638232,,Bond Westbound @ Simcoe,1165,,1,,2,,
0,1166:1,43.8980427,-78.86599339999998,,Bond Westbound @ Centre,1166,,1,,1,,
0,1167:1,43.8971812,-78.8700233,,Bond Westbound @ Arena,1167,,2,,2,,
0,1169:1,43.896215,-78.87463099999998,,Bond Westbound @ Park,1169,,1,,1,,
0,116:1,43.900852,-78.970374,,Country Lane Northbound @ Randolph,116,,2,,1,,
0,1171:1,43.895268,-78.878156,,Bond Westbound @ Gibbons,1171,,2,,1,,
0,1172:1,43.89388328,-78.884232,,Bond Westbound @ Stevenson,1172,,1,,1,,
0,1173:1,43.892156,-78.888154,,King Westbound @ Waverly,1173,,2,,1,,
0,1174:1,43.89066900000001,-78.894721,,King Westbound @ Thornton,1174,,1,,1,,
0,1175:1,43.8910876,-78.8920772,,King Eastbound @ Thornton,1175,,1,,1,,
0,1176:1,43.891958,-78.88811099999998,,King Eastbound @ Waverly,1176,,2,,1,,
0,1177:1,43.89334800000001,-78.88199,,King Eastbound @ Stevenson,1177,,1,,1,,
0,1178:1,43.89406180000001,-78.8787275,,King Eastbound @ Gibbons,1178,,2,,1,,
0,117:1,43.9031059,-78.9716001,,Country Lane Northbound @ Twin Streams,117,,2,,1,,
0,1181:1,43.895479,-78.872558,,King Eastbound @ Warren,1181,,1,,2,,
0,1183:1,43.896359,-78.868644,,King Eastbound @ Midtown,1183,,2,,2,,
0,1185:1,43.898339,-78.860061,,King Eastbound @ Mary,1185,,2,,2,,
0,1186:1,43.899141,-78.856595,,King Eastbound @ Drew,1186,,2,,2,,
0,1187:1,43.89992500000001,-78.853177,,King Eastbound @ Rowe,1187,,1,,1,,
0,1188:1,43.901002,-78.848573,,King Eastbound @ Central Park,1188,,2,,1,,
0,1189:1,43.901543,-78.846174,,King Eastbound @ Cadillac,1189,,2,,1,,
0,118:1,43.907044,-78.973335,,Country Lane Northbound @ Medland,118,,2,,1,,
0,1190:1,43.902215,-78.843385,,King Eastbound @ Wilson,1190,,1,,2,,
0,1192:1,43.903023,-78.839804,,King Eastbound @ Farewell,1192,,2,,1,,
0,1193:1,43.90361,-78.837145,,King Eastbound @ Riverside,1193,,2,,1,,
0,1194:1,43.904153,-78.834637,,King Eastbound @ Harmony,1194,,2,,1,,
0,1195:1,43.905525,-78.828657,,King Eastbound @ Melrose,1195,,2,,1,,
0,1196:1,43.905856,-78.82687,,King Eastbound @ Keewatin,1196,,2,,1,,
0,1197:1,43.90560521,-78.823016,,King Eastbound @ Grandview,1197,,2,,1,,
0,1198:1,43.905817,-78.820278,,King Eastbound @ Rockcliffe,1198,,2,,1,,
0,1199:1,43.90612500000001,-78.816804,,King Eastbound @ Eastlawn,1199,,2,,1,,
0,119:1,43.9105664,-78.9766051,,Country Lane Northbound @ Taunton,119,,2,,1,,
0,11:1,43.898916,-78.939531,,Garden Northbound @ Rossland (Durham Region Headquarters),11,,2,,1,,
0,1200:1,43.906406,-78.813775,,King Eastbound @ Townline,1200,,1,,1,,
0,1217:1,43.914105,-78.778936,,Courtice Southbound @ Moyse (Courtice Community Complex),1217,,2,,2,,
0,1218:1,43.911594,-78.779235,,Highway 2 Westbound @ Courtice,1218,,1,,1,,
0,1219:1,43.911048,-78.788115,,Highway 2 Westbound @ Trulls,1219,,1,,1,,
0,1220:1,43.909174,-78.79601,,Highway 2 Westbound @ Sandringham,1220,,2,,2,,
0,1221:1,43.908585,-78.797674,,Highway 2 Westbound @ Prestonvale,1221,,1,,1,,
0,1222:1,43.90764200000001,-78.803571,,Highway 2 Westbound @ Centerfield,1222,,1,,1,,
0,1223:1,43.907163,-78.807587,,Highway 2 Westbound @ Varcoe,1223,,2,,1,,
0,1224:1,43.906907,-78.808273,,Highway 2 Eastbound @ Darlington Boulevard,1224,,2,,1,,
0,1225:1,43.907393,-78.803827,,Highway 2 Eastbound @ Old Kingston,1225,,1,,1,,
0,1226:1,43.910864,-78.777544,,Courtice Southbound @ Highway 2,1226,,2,,2,,
0,1227:1,43.909137,-78.778369,,Sandringham Westbound @ Short,1227,,2,,1,,
0,1228:1,43.907937,-78.779807,,Avondale Southbound @ Stagemaster,1228,,2,,1,,
0,1229:1,43.90579242,-78.780964,,Avondale Southbound @ Brownstone,1229,,2,,1,,
0,1230:1,43.904046,-78.781861,,Avondale Southbound @ Farmington,1230,,2,,1,,
0,1231:1,43.903403,-78.784876,,Trulls Northbound @ Avondale,1231,,2,,1,,
0,1232:1,43.90456300000001,-78.785437,,Northbound @ 2501 Trulls,1232,,2,,1,,
0,1233:1,43.9059139,-78.78781669999998,,Sandringham Westbound @ Bushford,1233,,2,,1,,
0,1234:1,43.90300993000001,-78.790682,,Sandringham Westbound @ Yorkville,1234,,2,,1,,
0,1242:1,43.89762300000001,-78.863176,,King Eastbound @ Simcoe,1242,,1,,2,,
0,1244:1,43.908429,-78.797456,,Highway 2 Eastbound @ Prestonvale,1244,,1,,1,,
0,1245:1,43.910829,-78.787906,,Highway 2 Eastbound @ Trulls,1245,,1,,1,,
0,1252:1,43.896941,-78.821096,,Olive Westbound @ Viewmount,1252,,2,,1,,
0,1255:1,43.89598841,-78.82724399999998,,Olive Westbound @ Florell,1255,,2,,1,,
0,1257:1,43.89510700000001,-78.83126799999998,,Olive Westbound @ Elmridge,1257,,1,,1,,
0,1258:1,43.894441,-78.834343,,Olive Westbound @ Poplar,1258,,2,,1,,
0,1259:1,43.89386600000001,-78.836928,,Olive Westbound @ Baldwin,1259,,2,,1,,
0,125:1,43.912852,-78.96736199999998,,Taunton Eastbound @ Cochrane,125,,2,,2,,
0,1260:1,43.893383,-78.839031,,Olive Westbound @ Wilson,1260,,2,,1,,
0,1261:1,43.892828,-78.841487,,Olive Westbound @ Highland,1261,,2,,1,,
0,1262:1,43.892535,-78.842817,,Olive Westbound @ Lasalle,1262,,2,,1,,
0,1263:1,43.891779,-78.846057,,Olive Westbound @ Verdun,1263,,2,,1,,
0,1264:1,43.890989,-78.849481,,Olive Westbound @ Ritson,1264,,2,,2,,
0,1265:1,43.89046,-78.851768,,Olive Westbound @ Drew,1265,,2,,2,,
0,1266:1,43.889641,-78.855284,,Olive Westbound @ Court,1266,,2,,1,,
0,1276:1,43.8881292,-78.87118169999998,,Gibb Westbound @ Montrave,1276,,2,,1,,
0,1277:1,43.887291,-78.874471,,Gibb Westbound @ Grenfell,1277,,2,,1,,
0,1278:1,43.88680200000001,-78.87697,,Westbound @ 450 Gibb,1278,,2,,1,,
0,127:1,43.909537,-78.966002,,Cochrane Southbound @ Medland,127,,2,,1,,
0,1280:1,43.88595200000001,-78.880912,,Gibb Westbound @ Stevenson (West side stop),1280,,2,,1,,
0,1281:1,43.885118,-78.884574,,Gibb Westbound @ Waverly,1281,,2,,1,,
0,1282:1,43.884493,-78.887244,,Gibb Westbound @ Vancouver,1282,,2,,1,,
0,1283:1,43.884355,-78.88744699999998,,Gibb Eastbound @ Vancouver,1283,,2,,1,,
0,1284:1,43.885076,-78.884308,,Gibb Eastbound @ Waverly,1284,,2,,1,,
0,1285:1,43.885932,-78.88051299999998,,Gibb Eastbound @ Stevenson (West side stop),1285,,2,,1,,
0,1286:1,43.88625932,-78.87870599999998,,Gibb Eastbound @ Stevenson (East side stop),1286,,2,,1,,
0,1287:1,43.886764,-78.876312,,Eastbound @ 431 Gibb,1287,,2,,1,,
0,1288:1,43.887267,-78.874165,,Gibb Eastbound @ Grenfell,1288,,2,,1,,
0,1289:1,43.88775900000001,-78.87204699999998,,Gibb Eastbound @ Montrave,1289,,2,,1,,
0,1297:1,43.889552,-78.855367,,Olive Eastbound @ Court,1297,,2,,1,,
0,1298:1,43.890302,-78.852093,,Olive Eastbound @ Drew,1298,,2,,1,,
0,1299:1,43.891187,-78.848202,,Olive Eastbound @ Oshawa Boulevard,1299,,2,,1,,
0,129:1,43.905578,-78.964539,,Cochrane Southbound @ Twin Streams,129,,2,,1,,
0,12:1,43.901464,-78.940766,,Northbound @ 3093 Garden,12,,2,,1,,
0,1300:1,43.89248,-78.842598,,Olive Eastbound @ Lasalle,1300,,2,,1,,
0,1301:1,43.892801,-78.841125,,Olive Eastbound @ Highland,1301,,2,,1,,
0,1302:1,43.893281,-78.839043,,Olive Eastbound @ Windsor,1302,,2,,1,,
0,1303:1,43.89384600000001,-78.836642,,Olive Eastbound @ Guelph,1303,,2,,1,,
0,1304:1,43.894358,-78.834306,,Olive Eastbound @ Poplar,1304,,2,,1,,
0,1305:1,43.89498,-78.831355,,Olive Eastbound @ Elmridge,1305,,1,,1,,
0,1306:1,43.895449,-78.829032,,Olive Eastbound @ Harcourt,1306,,1,,2,,
0,1307:1,43.89581297,-78.827236,,Olive Eastbound @ Florell,1307,,2,,1,,
0,1308:1,43.89644,-78.824685,,Olive Eastbound @ Dianne,1308,,2,,1,,
0,1309:1,43.896856,-78.821788,,Olive Eastbound @ Keewatin,1309,,2,,1,,
0,1339:1,43.891145,-78.798484,,Rosswell Northbound @ Bloor,1339,,2,,2,,
0,1353:1,43.928625,-78.873907,,Northbound @ 1185 Mary,1353,,2,,1,,
0,1354:1,43.931137,-78.87249799999998,,Nonquon Northbound @ Mary,1354,,2,,1,,
0,1355:1,43.93247800000001,-78.87221,,Mary Northbound @ Nonquon,1355,,2,,1,,
0,1356:1,43.93385593,-78.872776,,Mary Northbound @ Taunton,1356,,2,,1,,
0,1359:1,43.895694,-78.873767,,Park Southbound @ King,1359,,2,,2,,
0,1360:1,43.893793,-78.87290299999998,,Park Southbound @ Pine,1360,,2,,2,,
0,1361:1,43.891968,-78.872083,,Park Southbound @ Elmgrove,1361,,2,,2,,
0,1362:1,43.88699031,-78.869855,,Park Southbound @ Marland,1362,,2,,2,,
0,1363:1,43.8922679,-78.8719904,,Park Northbound @ John,1363,,2,,2,,
0,1364:1,43.8946786,-78.873147,,Park Northbound @ King,1364,,2,,2,,
0,1371:1,43.929548,-78.869207,,Beatrice Westbound @ Sycamore,1371,,2,,1,,
0,1372:1,43.926963,-78.872625,,Beatrice Westbound @ Mary,1372,,2,,1,,
0,138:1,43.881419,-78.966575,,McQuay Southbound @ Roan,138,,2,,1,,
0,1392:1,43.921392,-78.593264,,North Northbound @ Monroe,1392,,2,,2,,
0,1395:1,43.984184,-78.620589,,Main Southbound @ Millson Hill,1395,,2,,2,,
0,1396:1,43.977406,-78.617544,,Main Southbound @ Centreview,1396,,2,,1,,
0,139:1,43.879842,-78.96569599999998,,McQuay Southbound @ Kennett,139,,2,,1,,
0,13:1,43.903334,-78.941556,,Garden Northbound @ Bassett (North stop),13,,2,,1,,
0,1408:1,43.917763,-78.588888,,Mill Northbound @ King,1408,,2,,1,,
0,140:1,43.878277,-78.963114,,McQuay Southbound @ Moonstone,140,,2,,1,,
0,1410:1,43.921133,-78.593093,,North Southbound @ Grady,1410,,2,,2,,
0,1411:1,43.916949,-78.591266,,King Westbound @ North,1411,,2,,1,,
0,1412:1,43.91693200000001,-78.590838,,King Eastbound @ Baldwin,1412,,2,,2,,
0,1413:1,43.915658,-78.59710699999998,,King Westbound @ Pedwell,1413,,1,,1,,
0,1414:1,43.915331,-78.597667,,King Eastbound @ Massey,1414,,2,,1,,
0,1415:1,43.914759,-78.60070899999998,,King Westbound @ Rudell,1415,,2,,1,,
0,1416:1,43.914433,-78.60155,,Highway 2 Eastbound @ Rudell Road,1416,,2,,2,,
0,141:1,43.876649,-78.962215,,McQuay Southbound @ Allayden,141,,2,,1,,
0,1430:1,43.910554,-78.680784,,King Westbound @ Liberty,1430,,2,,2,,
0,1431:1,43.911481,-78.68621,,King Westbound @ George,1431,,2,,2,,
0,1432:1,43.91215300000001,-78.688526,,King Westbound @ Temperance,1432,,1,,2,,
0,1433:1,43.912962,-78.695055,,King Westbound @ Roenigk,1433,,2,,1,,
0,1436:1,43.909692,-78.71688,,Highway 2 Westbound @ Boswell,1436,,2,,1,,
0,1452:1,43.912771,-78.694976,,King Eastbound @ Roenigk,1452,,2,,1,,
0,1454:1,43.911662,-78.687321,,King Eastbound @ Division,1454,,2,,2,,
0,1455:1,43.911026,-78.684811,,King Eastbound @ Ontario,1455,,2,,2,,
0,1456:1,43.91041,-78.680907,,King Eastbound @ Liberty,1456,,2,,1,,
0,1476:1,43.924876,-78.697139,,Scugog Southbound @ Longworth,1476,,2,,1,,
0,1477:1,43.920873,-78.695321,,Scugog Southbound @ Jackman,1477,,2,,1,,
0,1478:1,43.916997,-78.69368299999998,,Scugog Southbound @ O'Dell,1478,,2,,2,,
0,1479:1,43.913909,-78.691688,,Church Eastbound @ Scugog Street,1479,,2,,1,,
0,1480:1,43.913138,-78.688545,,Church Eastbound @ Temperance,1480,,1,,2,,
0,1494:1,43.90430979,-78.67758996,,Liberty Southbound @ Park,1494,,2,,2,,
0,1498:1,43.911329,-78.675014,,Simpson Northbound @ King,1498,,1,,1,,
0,1499:1,43.908346,-78.678921,,Prince Eastbound @ Liberty (Lakeridge Health Bowmanville),1499,,2,,1,,
0,14:1,43.904811,-78.942227,,Garden Northbound @ Dryden,14,,2,,1,,
0,1504:1,43.908456,-78.70716,,Clarington Boulevard Southbound @ Prince William,1504,,1,,1,,
0,1519:1,43.825165,-79.145977,,Pine Grove Westbound @ Nordane,1519,,2,,1,,
0,151:1,43.870396,-78.943946,,BURNS @ HENRY e ns,151,,2,,2,,
0,152:1,43.871125,-78.940651,,BURNS @ CENTRE e fs,152,,2,,2,,
0,1547:1,43.825601,-79.132569,,Strouds Lane Eastbound @ Autumn,1547,,2,,1,,
0,1548:1,43.826216,-79.130377,,Strouds Lane Eastbound @ Rosebank,1548,,2,,1,,
0,1574:1,43.827652,-79.126176,,Strouds Lane Northbound @ Fernam,1574,,2,,1,,
0,1575:1,43.828696,-79.124103,,Strouds Lane Eastbound @ Foxwood Trail,1575,,2,,1,,
0,1586:1,43.829426,-79.121337,,Strouds Lane Westbound @ Whites (West side stop),1586,,2,,1,,
0,1587:1,43.868228,-78.995249,,Kingston Westbound @ Audley,1587,,2,,2,,
0,1588:1,43.86702,-79.00077,,Kingston Westbound @ Alexanders Crossing,1588,,2,,1,,
0,1590:1,43.8643554,-79.0125542,,Kingston Westbound @ Wicks,1590,,2,,1,,
0,1591:1,43.8634084,-79.0168413,,Kingston Westbound @ Salem,1591,,1,,1,,
0,1593:1,43.862111,-79.022563,,Westbound @ 84 Kingston,1593,,2,,1,,
0,1594:1,43.8611712,-79.0267418,,Kingston Westbound @ Harwood,1594,,1,,1,,
0,1595:1,43.859995,-79.031718,,Westbound @ 132 Kingston,1595,,2,,1,,
0,1596:1,43.859254,-79.035043,,Kingston Westbound @ Chapman,1596,,2,,1,,
0,1597:1,43.85832,-79.03932,,Kingston Westbound @ Westney Heights Plaza,1597,,2,,1,,
0,1598:1,43.85744,-79.043041,,Kingston Westbound @ Westney,1598,,1,,1,,
0,1599:1,43.856298,-79.047905,,Kingston Westbound @ Mill,1599,,2,,2,,
0,15:1,43.908512,-78.943865,,Garden Northbound @ Willowbrook,15,,2,,1,,
0,1600:1,43.85465700000001,-79.05529,,Kingston Westbound @ Church,1600,,1,,2,,
0,1601:1,43.853329,-79.060678,,Kingston Westbound @ Elizabeth,1601,,2,,1,,
0,1602:1,43.852381,-79.064752,,Kingston Westbound @ Notion,1602,,2,,1,,
0,1603:1,43.8501483,-79.0710031,,Kingston Westbound @ Bainbridge,1603,,2,,1,,
0,1604:1,43.84772,-79.07452499999998,,Kingston Westbound @ Brock Road,1604,,1,,1,,
0,1607:1,43.84172800000001,-79.083084,,Kingston Westbound @ Valley Farm,1607,,2,,1,,
0,1608:1,43.83815,-79.08748,,Kingston Westbound @ Glenanna,1608,,1,,1,,
0,1609:1,43.83548,-79.09104,,Kingston Westbound @ Liverpool,1609,,1,,1,,
0,1610:1,43.83097019,-79.09672757,,Kingston Westbound @ Walnut,1610,,2,,1,,
0,1611:1,43.82906,-79.098675,,Kingston Westbound @ Dixie,1611,,1,,1,,
